6.79e-09	-0.0300528	0.588074	;
6.8e-09	-0.0303984	0.585633	;
6.81e-09	-0.0307625	0.583252	;
6.82e-09	-0.0311482	0.580909	;
6.83e-09	-0.0315101	0.578528	;
6.84e-09	-0.0318359	0.576124	;
6.85e-09	-0.0321683	0.573779	;
6.86e-09	-0.0325277	0.571491	;
6.87e-09	-0.0328769	0.569168	;
6.88e-09	-0.0331927	0.566796	;
6.89e-09	-0.033506	0.564474	;
6.9e-09	-0.03384	0.562235	;
6.91e-09	-0.0341673	0.559978	;
6.92e-09	-0.0344677	0.55765	;
6.93e-09	-0.0347692	0.555346	;
6.94e-09	-0.0350897	0.55314	;
6.95e-09	-0.0353975	0.550944	;
6.96e-09	-0.0356743	0.54867	;
6.97e-09	-0.0359582	0.546394	;
6.98e-09	-0.0362716	0.544212	;
6.99e-09	-0.0365711	0.542061	;
7e-09	-0.0368264	0.539842	;
7.01e-09	-0.0370845	0.537605	;
7.02e-09	-0.0373856	0.535452	;
7.03e-09	-0.0376837	0.533336	;
7.04e-09	-0.0379281	0.531159	;
7.05e-09	-0.0381606	0.528965	;
7.06e-09	-0.0384405	0.526851	;
7.07e-09	-0.0387338	0.524771	;
7.08e-09	-0.0389765	0.522626	;
7.09e-09	-0.0391927	0.520467	;
7.1e-09	-0.0394473	0.518398	;
7.11e-09	-0.0397263	0.51636	;
7.12e-09	-0.0399687	0.514243	;
7.13e-09	-0.0401805	0.512111	;
7.14e-09	-0.0404141	0.510084	;
7.15e-09	-0.0406696	0.508094	;
7.16e-09	-0.0409064	0.506009	;
7.17e-09	-0.041122	0.503899	;
7.18e-09	-0.0413435	0.501906	;
7.19e-09	-0.0415718	0.499964	;
7.2e-09	-0.0417947	0.497918	;
7.21e-09	-0.0420164	0.495829	;
7.22e-09	-0.042235	0.493862	;
7.23e-09	-0.0424378	0.491964	;
7.24e-09	-0.0426403	0.489963	;
7.25e-09	-0.0428656	0.487901	;
7.26e-09	-0.0430872	0.485952	;
7.27e-09	-0.04327	0.484089	;
7.28e-09	-0.0434494	0.482137	;
7.29e-09	-0.0436733	0.480108	;
7.3e-09	-0.0438998	0.478175	;
7.31e-09	-0.044069	0.476339	;
7.32e-09	-0.0442267	0.474434	;
7.33e-09	-0.0444438	0.472446	;
7.34e-09	-0.0446732	0.470529	;
7.35e-09	-0.044835	0.468712	;
7.36e-09	-0.0449752	0.466852	;
7.37e-09	-0.0451809	0.464908	;
7.38e-09	-0.0454093	0.46301	;
7.39e-09	-0.0455685	0.461207	;
7.4e-09	-0.0456964	0.459387	;
7.41e-09	-0.0458874	0.45749	;
7.42e-09	-0.0461102	0.455613	;
7.43e-09	-0.0462702	0.453823	;
7.44e-09	-0.046391	0.452037	;
7.45e-09	-0.0465654	0.450185	;
7.46e-09	-0.0467788	0.448333	;
7.47e-09	-0.0469417	0.446556	;
7.48e-09	-0.0470594	0.444801	;
7.49e-09	-0.0472164	0.442992	;
7.5e-09	-0.0474179	0.441168	;
7.51e-09	-0.0475852	0.439404	;
7.52e-09	-0.0477025	0.437675	;
7.53e-09	-0.0478423	0.435907	;
7.54e-09	-0.0480313	0.434113	;
7.55e-09	-0.0482034	0.432364	;
7.56e-09	-0.0483217	0.430657	;
7.57e-09	-0.0484457	0.428929	;
7.58e-09	-0.0486226	0.427167	;
7.59e-09	-0.0487991	0.425433	;
7.6e-09	-0.0489185	0.423747	;
7.61e-09	-0.0490284	0.422056	;
7.62e-09	-0.0491939	0.420327	;
7.63e-09	-0.0493731	0.418609	;
7.64e-09	-0.0494927	0.416943	;
7.65e-09	-0.0495899	0.415287	;
7.66e-09	-0.0497444	0.41359	;
7.67e-09	-0.0499235	0.41189	;
7.68e-09	-0.0500419	0.410244	;
7.69e-09	-0.0501282	0.408623	;
7.7e-09	-0.0502717	0.406957	;
7.71e-09	-0.0504482	0.405276	;
7.72e-09	-0.0505647	0.403652	;
7.73e-09	-0.0506415	0.402062	;
7.74e-09	-0.0507742	0.400427	;
7.75e-09	-0.0509465	0.398767	;
7.76e-09	-0.0510605	0.397166	;
7.77e-09	-0.0511289	0.395606	;
7.78e-09	-0.0512507	0.394	;
7.79e-09	-0.051417	0.392363	;
7.8e-09	-0.0515277	0.390785	;
7.81e-09	-0.0515879	0.389254	;
7.82e-09	-0.0516987	0.387677	;
7.83e-09	-0.051858	0.386065	;
7.84e-09	-0.0519644	0.384511	;
7.85e-09	-0.0520168	0.383007	;
7.86e-09	-0.0521172	0.38146	;
7.87e-09	-0.0522693	0.379874	;
7.88e-09	-0.0523708	0.378343	;
7.89e-09	-0.052416	0.376865	;
7.9e-09	-0.0525071	0.375347	;
7.91e-09	-0.0526519	0.373787	;
7.92e-09	-0.0527481	0.37228	;
7.93e-09	-0.0527868	0.370829	;
7.94e-09	-0.0528702	0.369338	;
7.95e-09	-0.0530083	0.367802	;
7.96e-09	-0.0530995	0.366317	;
7.97e-09	-0.0531339	0.36489	;
7.98e-09	-0.0532129	0.363422	;
7.99e-09	-0.0533466	0.361907	;
8e-09	-0.053435	0.360444	;
8.01e-09	-0.0534692	0.359036	;
8.02e-09	-0.0535487	0.357586	;
8.03e-09	-0.053681	0.35609	;
8.04e-09	-0.0537688	0.354645	;
8.05e-09	-0.0538064	0.353252	;
8.06e-09	-0.0538885	0.351816	;
8.07e-09	-0.0540187	0.35034	;
8.08e-09	-0.0541042	0.348915	;
8.09e-09	-0.0541429	0.347539	;
8.1e-09	-0.0542228	0.346123	;
8.11e-09	-0.0543425	0.344675	;
8.12e-09	-0.0544167	0.343279	;
8.13e-09	-0.0544479	0.341928	;
8.14e-09	-0.0545154	0.340543	;
8.15e-09	-0.0546145	0.339134	;
8.16e-09	-0.0546709	0.337773	;
8.17e-09	-0.0546906	0.336452	;
8.18e-09	-0.0547434	0.3351	;
8.19e-09	-0.0548234	0.333727	;
8.2e-09	-0.0548677	0.332396	;
8.21e-09	-0.0548839	0.331095	;
8.22e-09	-0.0549306	0.329766	;
8.23e-09	-0.0550013	0.328419	;
8.24e-09	-0.0550433	0.327107	;
8.25e-09	-0.0550627	0.32582	;
8.26e-09	-0.0551065	0.324511	;
8.27e-09	-0.0551692	0.323189	;
8.28e-09	-0.055208	0.321896	;
8.29e-09	-0.0552266	0.320627	;
8.3e-09	-0.0552628	0.319342	;
8.31e-09	-0.0553144	0.318048	;
8.32e-09	-0.0553481	0.316777	;
8.33e-09	-0.0553645	0.315526	;
8.34e-09	-0.0553933	0.314266	;
8.35e-09	-0.0554364	0.312996	;
8.36e-09	-0.0554679	0.311744	;
8.37e-09	-0.0554836	0.31051	;
8.38e-09	-0.0555063	0.309272	;
8.39e-09	-0.0555426	0.308025	;
8.4e-09	-0.0555722	0.30679	;
8.41e-09	-0.0555855	0.305575	;
8.42e-09	-0.0556012	0.30436	;
8.43e-09	-0.0556315	0.303136	;
8.44e-09	-0.0556586	0.301919	;
8.45e-09	-0.0556681	0.300723	;
8.46e-09	-0.0556771	0.299531	;
8.47e-09	-0.0557023	0.298328	;
8.48e-09	-0.0557263	0.297129	;
8.49e-09	-0.0557315	0.295954	;
8.5e-09	-0.0557358	0.294782	;
8.51e-09	-0.0557578	0.293597	;
8.52e-09	-0.0557788	0.292417	;
8.53e-09	-0.0557796	0.291262	;
8.54e-09	-0.0557796	0.29011	;
8.55e-09	-0.0557973	0.288944	;
8.56e-09	-0.0558127	0.287786	;
8.57e-09	-0.0558086	0.28665	;
8.58e-09	-0.0558057	0.285516	;
8.59e-09	-0.0558201	0.284369	;
8.6e-09	-0.0558311	0.28323	;
8.61e-09	-0.0558243	0.282112	;
8.62e-09	-0.0558194	0.280995	;
8.63e-09	-0.0558287	0.279868	;
8.64e-09	-0.0558333	0.27875	;
8.65e-09	-0.0558229	0.277651	;
8.66e-09	-0.0558155	0.276552	;
8.67e-09	-0.0558202	0.275444	;
8.68e-09	-0.0558207	0.274344	;
8.69e-09	-0.0558095	0.273261	;
8.7e-09	-0.0557999	0.272178	;
8.71e-09	-0.0557985	0.271091	;
8.72e-09	-0.0557938	0.270012	;
8.73e-09	-0.0557801	0.268945	;
8.74e-09	-0.0557672	0.26788	;
8.75e-09	-0.0557611	0.266812	;
8.76e-09	-0.0557541	0.265749	;
8.77e-09	-0.0557395	0.264697	;
8.78e-09	-0.0557229	0.26365	;
8.79e-09	-0.0557112	0.262602	;
8.8e-09	-0.0557005	0.261557	;
8.81e-09	-0.0556832	0.260522	;
8.82e-09	-0.0556629	0.259493	;
8.83e-09	-0.0556482	0.258462	;
8.84e-09	-0.0556358	0.257432	;
8.85e-09	-0.0556162	0.256413	;
8.86e-09	-0.0555916	0.255402	;
8.87e-09	-0.0555727	0.254389	;
8.88e-09	-0.0555571	0.253377	;
8.89e-09	-0.0555343	0.252375	;
8.9e-09	-0.0555073	0.25138	;
8.91e-09	-0.0554867	0.250382	;
8.92e-09	-0.0554685	0.249386	;
8.93e-09	-0.0554417	0.248401	;
8.94e-09	-0.0554113	0.247423	;
8.95e-09	-0.0553877	0.246442	;
8.96e-09	-0.055366	0.245462	;
8.97e-09	-0.0553369	0.244493	;
8.98e-09	-0.0553055	0.24353	;
8.99e-09	-0.0552794	0.242565	;
9e-09	-0.0552533	0.241603	;
9.01e-09	-0.0552209	0.24065	;
9.02e-09	-0.0551874	0.239702	;
9.03e-09	-0.0551584	0.238753	;
9.04e-09	-0.0551295	0.237806	;
9.05e-09	-0.0550959	0.236868	;
9.06e-09	-0.0550604	0.235935	;
9.07e-09	-0.0550273	0.235002	;
9.08e-09	-0.0549948	0.234073	;
9.09e-09	-0.0549594	0.233149	;
9.1e-09	-0.0549222	0.23223	;
9.11e-09	-0.0548864	0.231313	;
9.12e-09	-0.0548517	0.230399	;
9.13e-09	-0.0548142	0.22949	;
9.14e-09	-0.0547737	0.228587	;
9.15e-09	-0.0547347	0.227686	;
9.16e-09	-0.0546983	0.226785	;
9.17e-09	-0.0546593	0.22589	;
9.18e-09	-0.0546166	0.225002	;
9.19e-09	-0.0545751	0.224116	;
9.2e-09	-0.0545361	0.22323	;
9.21e-09	-0.0544943	0.222351	;
9.22e-09	-0.0544492	0.221477	;
9.23e-09	-0.0544064	0.220605	;
9.24e-09	-0.0543656	0.219733	;
9.25e-09	-0.0543212	0.218868	;
9.26e-09	-0.0542738	0.218009	;
9.27e-09	-0.0542288	0.217151	;
9.28e-09	-0.0541854	0.216294	;
9.29e-09	-0.0541391	0.215443	;
9.3e-09	-0.0540907	0.214597	;
9.31e-09	-0.0540437	0.213752	;
9.32e-09	-0.0539972	0.21291	;
9.33e-09	-0.0539487	0.212073	;
9.34e-09	-0.0538989	0.211241	;
9.35e-09	-0.05385	0.21041	;
9.36e-09	-0.0538015	0.209581	;
9.37e-09	-0.0537513	0.208758	;
9.38e-09	-0.0536995	0.207939	;
9.39e-09	-0.053648	0.207122	;
9.4e-09	-0.0535976	0.206307	;
9.41e-09	-0.0535464	0.205496	;
9.42e-09	-0.053493	0.20469	;
9.43e-09	-0.0534392	0.203887	;
9.44e-09	-0.0533868	0.203086	;
9.45e-09	-0.0533337	0.202288	;
9.46e-09	-0.0532785	0.201495	;
9.47e-09	-0.0532233	0.200705	;
9.48e-09	-0.0531695	0.199917	;
9.49e-09	-0.0531145	0.199132	;
9.5e-09	-0.0530571	0.198353	;
9.51e-09	-0.0530004	0.197575	;
9.52e-09	-0.0529451	0.196799	;
9.53e-09	-0.0528885	0.196027	;
9.54e-09	-0.0528296	0.19526	;
9.55e-09	-0.0527713	0.194495	;
9.56e-09	-0.0527141	0.193732	;
9.57e-09	-0.0526556	0.192973	;
9.58e-09	-0.0525957	0.192218	;
9.59e-09	-0.0525362	0.191465	;
9.6e-09	-0.052477	0.190715	;
9.61e-09	-0.0524168	0.189969	;
9.62e-09	-0.0523557	0.189225	;
9.63e-09	-0.0522947	0.188485	;
9.64e-09	-0.0522339	0.187747	;
9.65e-09	-0.0521726	0.187012	;
9.66e-09	-0.0521101	0.186281	;
9.67e-09	-0.0520472	0.185553	;
9.68e-09	-0.051985	0.184827	;
9.69e-09	-0.0519226	0.184104	;
9.7e-09	-0.0518588	0.183384	;
9.71e-09	-0.0517945	0.182668	;
9.72e-09	-0.0517309	0.181954	;
9.73e-09	-0.0516671	0.181242	;
9.74e-09	-0.051602	0.180535	;
9.75e-09	-0.0515365	0.17983	;
9.76e-09	-0.0514717	0.179127	;
9.77e-09	-0.0514065	0.178427	;
9.78e-09	-0.05134	0.177732	;
9.79e-09	-0.0512734	0.177038	;
9.8e-09	-0.0512075	0.176346	;
9.81e-09	-0.051141	0.175658	;
9.82e-09	-0.0510733	0.174973	;
9.83e-09	-0.0510056	0.174291	;
9.84e-09	-0.0509384	0.173611	;
9.85e-09	-0.0508707	0.172934	;
9.86e-09	-0.0508021	0.17226	;
9.87e-09	-0.0507334	0.171588	;
9.88e-09	-0.0506648	0.170919	;
9.89e-09	-0.050596	0.170253	;
9.9e-09	-0.0505267	0.16959	;
9.91e-09	-0.0504568	0.168929	;
9.92e-09	-0.0503871	0.168271	;
9.93e-09	-0.0503174	0.167615	;
9.94e-09	-0.0502471	0.166963	;
9.95e-09	-0.0501762	0.166313	;
9.96e-09	-0.0501057	0.165665	;
9.97e-09	-0.0500352	0.16502	;
9.98e-09	-0.0499638	0.164378	;
9.99e-09	-0.049892	0.163738	;
1e-08	-0.0498207	0.163101	;
